,Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Data Science,Troubleshooting skills,Graphics Designing,Role
4679,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,10
4680,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,10
4681,4,4,4,5,4,4,4,4,6,4,4,4,4,4,4,10
4682,4,4,4,1,4,4,4,4,6,4,4,4,4,4,4,10
4683,4,4,4,0,4,4,4,4,6,4,4,4,4,4,4,10
4684,4,4,4,3,4,4,4,4,6,4,4,4,4,4,4,10
4685,4,4,4,2,4,4,4,4,6,4,4,4,4,4,4,10
4686,5,5,5,4,5,5,5,5,6,5,5,5,5,5,5,10
4687,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,10
4688,5,5,5,1,5,5,5,5,6,5,5,5,5,5,5,10
4689,5,5,5,0,5,5,5,5,6,5,5,5,5,5,5,10
4690,5,5,5,3,5,5,5,5,6,5,5,5,5,5,5,10
4691,5,5,5,2,5,5,5,5,6,5,5,5,5,5,5,10
4692,1,1,1,4,1,1,1,1,6,1,1,1,1,1,1,10
4693,1,1,1,5,1,1,1,1,6,1,1,1,1,1,1,10
4694,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,10
4695,1,1,1,0,1,1,1,1,6,1,1,1,1,1,1,10
4696,1,1,1,3,1,1,1,1,6,1,1,1,1,1,1,10
4697,1,1,1,2,1,1,1,1,6,1,1,1,1,1,1,10
4698,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,10
4699,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,10
4700,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,10
4701,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10
4702,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,10
4703,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,10
4704,3,3,3,4,3,3,3,3,6,3,3,3,3,3,3,10
4705,3,3,3,5,3,3,3,3,6,3,3,3,3,3,3,10
4706,3,3,3,1,3,3,3,3,6,3,3,3,3,3,3,10
4707,3,3,3,0,3,3,3,3,6,3,3,3,3,3,3,10
4708,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,10
4709,3,3,3,2,3,3,3,3,6,3,3,3,3,3,3,10
4710,2,2,2,4,2,2,2,2,6,2,2,2,2,2,2,10
4711,2,2,2,5,2,2,2,2,6,2,2,2,2,2,2,10
4712,2,2,2,1,2,2,2,2,6,2,2,2,2,2,2,10
4713,2,2,2,0,2,2,2,2,6,2,2,2,2,2,2,10
4714,2,2,2,3,2,2,2,2,6,2,2,2,2,2,2,10
4715,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,10
4716,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,10
4717,4,4,4,4,5,4,4,4,6,4,4,4,4,4,4,10
4718,4,4,4,4,1,4,4,4,6,4,4,4,4,4,4,10
4719,4,4,4,4,0,4,4,4,6,4,4,4,4,4,4,10
4720,4,4,4,4,3,4,4,4,6,4,4,4,4,4,4,10
4721,4,4,4,4,2,4,4,4,6,4,4,4,4,4,4,10
4722,5,5,5,5,4,5,5,5,6,5,5,5,5,5,5,10
4723,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,10
4724,5,5,5,5,1,5,5,5,6,5,5,5,5,5,5,10
4725,5,5,5,5,0,5,5,5,6,5,5,5,5,5,5,10
4726,5,5,5,5,3,5,5,5,6,5,5,5,5,5,5,10
4727,5,5,5,5,2,5,5,5,6,5,5,5,5,5,5,10
4728,1,1,1,1,4,1,1,1,6,1,1,1,1,1,1,10
4729,1,1,1,1,5,1,1,1,6,1,1,1,1,1,1,10
4730,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,10
4731,1,1,1,1,0,1,1,1,6,1,1,1,1,1,1,10
4732,1,1,1,1,3,1,1,1,6,1,1,1,1,1,1,10
4733,1,1,1,1,2,1,1,1,6,1,1,1,1,1,1,10
4734,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,10
4735,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,10
4736,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,10
4737,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10
4738,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,10
4739,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,10
4740,3,3,3,3,4,3,3,3,6,3,3,3,3,3,3,10
4741,3,3,3,3,5,3,3,3,6,3,3,3,3,3,3,10
4742,3,3,3,3,1,3,3,3,6,3,3,3,3,3,3,10
4743,3,3,3,3,0,3,3,3,6,3,3,3,3,3,3,10
4744,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,10
4745,3,3,3,3,2,3,3,3,6,3,3,3,3,3,3,10
4746,2,2,2,2,4,2,2,2,6,2,2,2,2,2,2,10
4747,2,2,2,2,5,2,2,2,6,2,2,2,2,2,2,10
4748,2,2,2,2,1,2,2,2,6,2,2,2,2,2,2,10
4749,2,2,2,2,0,2,2,2,6,2,2,2,2,2,2,10
4750,2,2,2,2,3,2,2,2,6,2,2,2,2,2,2,10
4751,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,10
4752,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,10
4753,4,4,4,4,4,5,4,4,6,4,4,4,4,4,4,10
4754,4,4,4,4,4,1,4,4,6,4,4,4,4,4,4,10
4755,4,4,4,4,4,0,4,4,6,4,4,4,4,4,4,10
4756,4,4,4,4,4,3,4,4,6,4,4,4,4,4,4,10
4757,4,4,4,4,4,2,4,4,6,4,4,4,4,4,4,10
4758,5,5,5,5,5,4,5,5,6,5,5,5,5,5,5,10
4759,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,10
4760,5,5,5,5,5,1,5,5,6,5,5,5,5,5,5,10
4761,5,5,5,5,5,0,5,5,6,5,5,5,5,5,5,10
4762,5,5,5,5,5,3,5,5,6,5,5,5,5,5,5,10
4763,5,5,5,5,5,2,5,5,6,5,5,5,5,5,5,10
4764,1,1,1,1,1,4,1,1,6,1,1,1,1,1,1,10
4765,1,1,1,1,1,5,1,1,6,1,1,1,1,1,1,10
4766,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,10
4767,1,1,1,1,1,0,1,1,6,1,1,1,1,1,1,10
4768,1,1,1,1,1,3,1,1,6,1,1,1,1,1,1,10
4769,1,1,1,1,1,2,1,1,6,1,1,1,1,1,1,10
4770,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,10
4771,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,10
4772,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,10
4773,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10
4774,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,10
4775,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,10
4776,3,3,3,3,3,4,3,3,6,3,3,3,3,3,3,10
4777,3,3,3,3,3,5,3,3,6,3,3,3,3,3,3,10
4778,3,3,3,3,3,1,3,3,6,3,3,3,3,3,3,10
4779,3,3,3,3,3,0,3,3,6,3,3,3,3,3,3,10
4780,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,10
4781,3,3,3,3,3,2,3,3,6,3,3,3,3,3,3,10
4782,2,2,2,2,2,4,2,2,6,2,2,2,2,2,2,10
4783,2,2,2,2,2,5,2,2,6,2,2,2,2,2,2,10
4784,2,2,2,2,2,1,2,2,6,2,2,2,2,2,2,10
4785,2,2,2,2,2,0,2,2,6,2,2,2,2,2,2,10
4786,2,2,2,2,2,3,2,2,6,2,2,2,2,2,2,10
4787,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,10
4788,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,10
4789,4,4,4,4,4,4,5,4,6,4,4,4,4,4,4,10
4790,4,4,4,4,4,4,1,4,6,4,4,4,4,4,4,10
4791,4,4,4,4,4,4,0,4,6,4,4,4,4,4,4,10
4792,4,4,4,4,4,4,3,4,6,4,4,4,4,4,4,10
4793,4,4,4,4,4,4,2,4,6,4,4,4,4,4,4,10
4794,5,5,5,5,5,5,4,5,6,5,5,5,5,5,5,10
4795,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,10
4796,5,5,5,5,5,5,1,5,6,5,5,5,5,5,5,10
4797,5,5,5,5,5,5,0,5,6,5,5,5,5,5,5,10
4798,5,5,5,5,5,5,3,5,6,5,5,5,5,5,5,10
4799,5,5,5,5,5,5,2,5,6,5,5,5,5,5,5,10
4800,1,1,1,1,1,1,4,1,6,1,1,1,1,1,1,10
4801,1,1,1,1,1,1,5,1,6,1,1,1,1,1,1,10
4802,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,10
4803,1,1,1,1,1,1,0,1,6,1,1,1,1,1,1,10
4804,1,1,1,1,1,1,3,1,6,1,1,1,1,1,1,10
4805,1,1,1,1,1,1,2,1,6,1,1,1,1,1,1,10
4806,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,10
4807,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,10
4808,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,10
4809,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10
4810,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,10
4811,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,10
4812,3,3,3,3,3,3,4,3,6,3,3,3,3,3,3,10
4813,3,3,3,3,3,3,5,3,6,3,3,3,3,3,3,10
4814,3,3,3,3,3,3,1,3,6,3,3,3,3,3,3,10
4815,3,3,3,3,3,3,0,3,6,3,3,3,3,3,3,10
4816,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,10
4817,3,3,3,3,3,3,2,3,6,3,3,3,3,3,3,10
4818,2,2,2,2,2,2,4,2,6,2,2,2,2,2,2,10
4819,2,2,2,2,2,2,5,2,6,2,2,2,2,2,2,10
4820,2,2,2,2,2,2,1,2,6,2,2,2,2,2,2,10
4821,2,2,2,2,2,2,0,2,6,2,2,2,2,2,2,10
4822,2,2,2,2,2,2,3,2,6,2,2,2,2,2,2,10
4823,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,10
4824,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,10
4825,4,4,4,4,4,4,4,5,6,4,4,4,4,4,4,10
4826,4,4,4,4,4,4,4,1,6,4,4,4,4,4,4,10
4827,4,4,4,4,4,4,4,0,6,4,4,4,4,4,4,10
4828,4,4,4,4,4,4,4,3,6,4,4,4,4,4,4,10
4829,4,4,4,4,4,4,4,2,6,4,4,4,4,4,4,10
4830,5,5,5,5,5,5,5,4,6,5,5,5,5,5,5,10
4831,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,10
4832,5,5,5,5,5,5,5,1,6,5,5,5,5,5,5,10
4833,5,5,5,5,5,5,5,0,6,5,5,5,5,5,5,10
4834,5,5,5,5,5,5,5,3,6,5,5,5,5,5,5,10
4835,5,5,5,5,5,5,5,2,6,5,5,5,5,5,5,10
4836,1,1,1,1,1,1,1,4,6,1,1,1,1,1,1,10
4837,1,1,1,1,1,1,1,5,6,1,1,1,1,1,1,10
4838,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,10
4839,1,1,1,1,1,1,1,0,6,1,1,1,1,1,1,10
4840,1,1,1,1,1,1,1,3,6,1,1,1,1,1,1,10
4841,1,1,1,1,1,1,1,2,6,1,1,1,1,1,1,10
4842,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,10
4843,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,10
4844,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,10
4845,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10
4846,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,10
4847,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,10
4848,3,3,3,3,3,3,3,4,6,3,3,3,3,3,3,10
4849,3,3,3,3,3,3,3,5,6,3,3,3,3,3,3,10
4850,3,3,3,3,3,3,3,1,6,3,3,3,3,3,3,10
4851,3,3,3,3,3,3,3,0,6,3,3,3,3,3,3,10
4852,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,10
4853,3,3,3,3,3,3,3,2,6,3,3,3,3,3,3,10
4854,2,2,2,2,2,2,2,4,6,2,2,2,2,2,2,10
4855,2,2,2,2,2,2,2,5,6,2,2,2,2,2,2,10
4856,2,2,2,2,2,2,2,1,6,2,2,2,2,2,2,10
4857,2,2,2,2,2,2,2,0,6,2,2,2,2,2,2,10
4858,2,2,2,2,2,2,2,3,6,2,2,2,2,2,2,10
4859,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,10
4860,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4861,4,4,4,4,4,4,4,4,4,6,5,4,4,4,4,15
4862,4,4,4,4,4,4,4,4,4,6,1,4,4,4,4,15
4863,4,4,4,4,4,4,4,4,4,6,0,4,4,4,4,15
4864,4,4,4,4,4,4,4,4,4,6,3,4,4,4,4,15
4865,4,4,4,4,4,4,4,4,4,6,2,4,4,4,4,15
4866,5,5,5,5,5,5,5,5,5,6,4,5,5,5,5,15
4867,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4868,5,5,5,5,5,5,5,5,5,6,1,5,5,5,5,15
4869,5,5,5,5,5,5,5,5,5,6,0,5,5,5,5,15
4870,5,5,5,5,5,5,5,5,5,6,3,5,5,5,5,15
4871,5,5,5,5,5,5,5,5,5,6,2,5,5,5,5,15
4872,1,1,1,1,1,1,1,1,1,6,4,1,1,1,1,15
4873,1,1,1,1,1,1,1,1,1,6,5,1,1,1,1,15
4874,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4875,1,1,1,1,1,1,1,1,1,6,0,1,1,1,1,15
4876,1,1,1,1,1,1,1,1,1,6,3,1,1,1,1,15
4877,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,15
4878,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,15
4879,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,15
4880,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,15
4881,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4882,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,15
4883,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,15
4884,3,3,3,3,3,3,3,3,3,6,4,3,3,3,3,15
4885,3,3,3,3,3,3,3,3,3,6,5,3,3,3,3,15
4886,3,3,3,3,3,3,3,3,3,6,1,3,3,3,3,15
4887,3,3,3,3,3,3,3,3,3,6,0,3,3,3,3,15
4888,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4889,3,3,3,3,3,3,3,3,3,6,2,3,3,3,3,15
4890,2,2,2,2,2,2,2,2,2,6,4,2,2,2,2,15
4891,2,2,2,2,2,2,2,2,2,6,5,2,2,2,2,15
4892,2,2,2,2,2,2,2,2,2,6,1,2,2,2,2,15
4893,2,2,2,2,2,2,2,2,2,6,0,2,2,2,2,15
4894,2,2,2,2,2,2,2,2,2,6,3,2,2,2,2,15
4895,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
4896,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4897,4,4,4,4,4,4,4,4,4,6,4,5,4,4,4,15
4898,4,4,4,4,4,4,4,4,4,6,4,1,4,4,4,15
4899,4,4,4,4,4,4,4,4,4,6,4,0,4,4,4,15
4900,4,4,4,4,4,4,4,4,4,6,4,3,4,4,4,15
4901,4,4,4,4,4,4,4,4,4,6,4,2,4,4,4,15
4902,5,5,5,5,5,5,5,5,5,6,5,4,5,5,5,15
4903,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4904,5,5,5,5,5,5,5,5,5,6,5,1,5,5,5,15
4905,5,5,5,5,5,5,5,5,5,6,5,0,5,5,5,15
4906,5,5,5,5,5,5,5,5,5,6,5,3,5,5,5,15
4907,5,5,5,5,5,5,5,5,5,6,5,2,5,5,5,15
4908,1,1,1,1,1,1,1,1,1,6,1,4,1,1,1,15
4909,1,1,1,1,1,1,1,1,1,6,1,5,1,1,1,15
4910,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4911,1,1,1,1,1,1,1,1,1,6,1,0,1,1,1,15
4912,1,1,1,1,1,1,1,1,1,6,1,3,1,1,1,15
4913,1,1,1,1,1,1,1,1,1,6,1,2,1,1,1,15
4914,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,15
4915,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,15
4916,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,15
4917,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4918,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,15
4919,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,15
4920,3,3,3,3,3,3,3,3,3,6,3,4,3,3,3,15
4921,3,3,3,3,3,3,3,3,3,6,3,5,3,3,3,15
4922,3,3,3,3,3,3,3,3,3,6,3,1,3,3,3,15
4923,3,3,3,3,3,3,3,3,3,6,3,0,3,3,3,15
4924,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4925,3,3,3,3,3,3,3,3,3,6,3,2,3,3,3,15
4926,2,2,2,2,2,2,2,2,2,6,2,4,2,2,2,15
4927,2,2,2,2,2,2,2,2,2,6,2,5,2,2,2,15
4928,2,2,2,2,2,2,2,2,2,6,2,1,2,2,2,15
4929,2,2,2,2,2,2,2,2,2,6,2,0,2,2,2,15
4930,2,2,2,2,2,2,2,2,2,6,2,3,2,2,2,15
4931,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
4932,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4933,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4934,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4935,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4936,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4937,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4938,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4939,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4940,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4941,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4942,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4943,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4944,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4945,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4946,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4947,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4948,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4949,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4950,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4951,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4952,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4953,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4954,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4955,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4956,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4957,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4958,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4959,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4960,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4961,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4962,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
4963,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
4964,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
4965,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
4966,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
4967,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
4968,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4969,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4970,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4971,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4972,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4973,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
4974,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4975,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4976,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4977,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4978,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4979,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
4980,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4981,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4982,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4983,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4984,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4985,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
4986,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4987,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4988,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4989,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4990,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4991,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
4992,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4993,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4994,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4995,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4996,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4997,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
4998,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
4999,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
5000,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
5001,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
5002,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
5003,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
5004,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
5005,4,4,4,4,4,4,4,4,4,6,4,4,5,4,4,15
5006,4,4,4,4,4,4,4,4,4,6,4,4,1,4,4,15
5007,4,4,4,4,4,4,4,4,4,6,4,4,0,4,4,15
5008,4,4,4,4,4,4,4,4,4,6,4,4,3,4,4,15
5009,4,4,4,4,4,4,4,4,4,6,4,4,2,4,4,15
5010,5,5,5,5,5,5,5,5,5,6,5,5,4,5,5,15
5011,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
5012,5,5,5,5,5,5,5,5,5,6,5,5,1,5,5,15
5013,5,5,5,5,5,5,5,5,5,6,5,5,0,5,5,15
5014,5,5,5,5,5,5,5,5,5,6,5,5,3,5,5,15
5015,5,5,5,5,5,5,5,5,5,6,5,5,2,5,5,15
5016,1,1,1,1,1,1,1,1,1,6,1,1,4,1,1,15
5017,1,1,1,1,1,1,1,1,1,6,1,1,5,1,1,15
5018,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
5019,1,1,1,1,1,1,1,1,1,6,1,1,0,1,1,15
5020,1,1,1,1,1,1,1,1,1,6,1,1,3,1,1,15
5021,1,1,1,1,1,1,1,1,1,6,1,1,2,1,1,15
5022,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,15
5023,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,15
5024,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,15
5025,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
5026,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,15
5027,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,15
5028,3,3,3,3,3,3,3,3,3,6,3,3,4,3,3,15
5029,3,3,3,3,3,3,3,3,3,6,3,3,5,3,3,15
5030,3,3,3,3,3,3,3,3,3,6,3,3,1,3,3,15
5031,3,3,3,3,3,3,3,3,3,6,3,3,0,3,3,15
5032,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
5033,3,3,3,3,3,3,3,3,3,6,3,3,2,3,3,15
5034,2,2,2,2,2,2,2,2,2,6,2,2,4,2,2,15
5035,2,2,2,2,2,2,2,2,2,6,2,2,5,2,2,15
5036,2,2,2,2,2,2,2,2,2,6,2,2,1,2,2,15
5037,2,2,2,2,2,2,2,2,2,6,2,2,0,2,2,15
5038,2,2,2,2,2,2,2,2,2,6,2,2,3,2,2,15
5039,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,15
5040,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,15
5041,4,4,4,4,4,4,4,4,4,6,4,4,4,5,5,15
5042,4,4,4,4,4,4,4,4,4,6,4,4,4,1,1,15
5043,4,4,4,4,4,4,4,4,4,6,4,4,4,0,0,15
5044,4,4,4,4,4,4,4,4,4,6,4,4,4,3,3,15
5045,4,4,4,4,4,4,4,4,4,6,4,4,4,2,2,15
5046,5,5,5,5,5,5,5,5,5,6,5,5,5,4,4,15
5047,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,15
5048,5,5,5,5,5,5,5,5,5,6,5,5,5,1,1,15
5049,5,5,5,5,5,5,5,5,5,6,5,5,5,0,0,15
5050,5,5,5,5,5,5,5,5,5,6,5,5,5,3,3,15
5051,5,5,5,5,5,5,5,5,5,6,5,5,5,2,2,15
5052,1,1,1,1,1,1,1,1,1,6,1,1,1,4,4,15
5053,1,1,1,1,1,1,1,1,1,6,1,1,1,5,5,15
5054,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,15
5055,1,1,1,1,1,1,1,1,1,6,1,1,1,0,0,15
5056,1,1,1,1,1,1,1,1,1,6,1,1,1,3,3,15
5057,1,1,1,1,1,1,1,1,1,6,1,1,1,2,2,15
5058,0,0,0,0,0,0,0,0,0,6,0,0,0,4,4,15
5059,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,15
5060,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,15
5061,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15
5062,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,15
5063,0,0,0,0,0,0,0,0,0,6,0,0,0,2,2,15
5064,3,3,3,3,3,3,3,3,3,6,3,3,3,4,4,15
5065,3,3,3,3,3,3,3,3,3,6,3,3,3,5,5,15
5066,3,3,3,3,3,3,3,3,3,6,3,3,3,1,1,15
5067,3,3,3,3,3,3,3,3,3,6,3,3,3,0,0,15
5068,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,15
5069,3,3,3,3,3,3,3,3,3,6,3,3,3,2,2,15
5070,2,2,2,2,2,2,2,2,2,6,2,2,2,4,4,15
5071,2,2,2,2,2,2,2,2,2,6,2,2,2,5,5,15
5072,2,2,2,2,2,2,2,2,2,6,2,2,2,1,1,15
5073,2,2,2,2,2,2,2,2,2,6,2,2,2,0,0,15
5074,2,2,2,2,2,2,2,2,2,6,2,2,2,3,3,15
